,time,ID,01VCU_Tx_trqMCURR,02VCU_Tx_nMCURR,03VCU_Tx_stMCURRKeyOn,04VCU_Tx_stMCURRActDischrg,05VCU_Tx_stMCURRActSC,06VCU_Tx_stMCURRReq,07VCU_Tx_stMCUCRRMod,08VCU_Tx_stMCURRTrqFlg,09VCU_Tx_stMCURRNFlg,10VCU_Tx_ctRolling8,11VCU_Tx_numChkS8
892,508.85787300000004,515,30508,38268,1,0,0,1,0,0,0,1,123
893,509.427889,515,30510,38268,1,0,0,1,0,0,0,10,235
894,509.99785199999997,515,30511,38268,1,0,0,1,0,0,0,3,91
895,510.567894,515,30513,38268,1,0,0,1,0,0,0,12,203
896,511.137871,515,30512,38268,1,0,0,1,0,0,0,5,59
897,511.70785599999994,515,30514,38268,1,0,0,1,0,0,0,14,171
898,512.277861,515,30514,38268,1,0,0,1,0,0,0,7,27
899,512.847878,515,30515,38268,1,0,0,1,0,0,0,0,139
900,513.417825,515,30514,38268,1,0,0,1,0,0,0,9,251
901,513.98784,515,30317,38268,1,0,0,1,0,0,0,2,107
902,514.557822,515,30312,38268,1,0,0,1,0,0,0,10,235
903,515.127821,515,30312,38268,1,0,0,1,0,0,0,4,75
904,515.697806,515,30312,38268,1,0,0,1,0,0,0,13,187
905,516.267817,515,30115,38268,1,0,0,1,0,0,0,6,43
906,516.837827,515,30000,38268,1,0,0,1,0,0,0,15,155
907,517.407795,515,30000,38268,1,0,0,1,0,0,0,8,11
908,517.977816,515,30000,38268,1,0,0,1,0,0,0,1,123
909,518.5478099999998,515,30000,38268,1,0,0,1,0,0,0,10,235
910,519.117774,515,30000,38268,1,0,0,1,0,0,0,3,91
911,519.687818,515,29796,38268,1,0,0,1,0,0,0,12,203
912,520.25776,515,29849,38268,1,0,0,1,0,0,0,4,75
913,520.8277929999998,515,29885,38268,1,0,0,1,0,0,0,14,171
914,521.397755,515,29923,38268,1,0,0,1,0,0,0,7,27
915,521.967763,515,29955,38268,1,0,0,1,0,0,0,0,139
916,522.537781,515,29977,38268,1,0,0,1,0,0,0,9,251
917,523.107776,515,29994,38268,1,0,0,1,0,0,0,2,107
918,523.677747,515,30012,38268,1,0,0,1,0,0,0,11,219
919,524.247749,515,30186,38268,1,0,0,1,0,0,0,4,75
920,524.81772,515,30174,38268,1,0,0,1,0,0,0,13,187
921,525.3877309999998,515,30159,38268,1,0,0,1,0,0,0,6,43
922,525.957727,515,30145,38268,1,0,0,1,0,0,0,14,171
923,526.527728,515,30136,38268,1,0,0,1,0,0,0,8,11
924,527.097725,515,30125,38268,1,0,0,1,0,0,0,1,123
925,527.667734,515,30117,38268,1,0,0,1,0,0,0,10,235
926,528.237716,515,30108,38268,1,0,0,1,0,0,0,3,91
927,528.8076990000002,515,30247,38268,1,0,0,1,0,0,0,12,203
928,529.3777240000002,515,30219,38268,1,0,0,1,0,0,0,5,59
929,529.947707,515,30192,38268,1,0,0,1,0,0,0,14,171
930,530.517694,515,30173,38268,1,0,0,1,0,0,0,7,27
931,531.08772,515,30153,38268,1,0,0,1,0,0,0,0,139
932,531.657703,515,30137,38268,1,0,0,1,0,0,0,8,11
933,532.227685,515,30126,38268,1,0,0,1,0,0,0,2,107
934,532.797676,515,30114,38268,1,0,0,1,0,0,0,11,219
935,533.367696,515,30105,38268,1,0,0,1,0,0,0,4,75
936,533.9376639999998,515,30096,38268,1,0,0,1,0,0,0,13,187
937,534.507668,515,30090,38268,1,0,0,1,0,0,0,6,43
938,535.077675,515,30086,38268,1,0,0,1,0,0,0,15,155
939,535.647684,515,30080,38268,1,0,0,1,0,0,0,8,11
940,536.217665,515,30077,38268,1,0,0,1,0,0,0,1,123
941,536.787639,515,30236,38268,1,0,0,1,0,0,0,10,235
942,537.357646,515,30204,38268,1,0,0,1,0,0,0,2,107
943,537.9276269999998,515,30183,38268,1,0,0,1,0,0,0,12,203
944,538.497653,515,30161,38268,1,0,0,1,0,0,0,5,59
945,539.067638,515,30143,38268,1,0,0,1,0,0,0,14,171
946,539.637612,515,30129,38268,1,0,0,1,0,0,0,7,27
947,540.2076030000002,515,30117,38268,1,0,0,1,0,0,0,0,139
948,540.7776230000002,515,30107,38268,1,0,0,1,0,0,0,9,251
949,541.347593,515,30099,38268,1,0,0,1,0,0,0,2,107
950,541.917633,515,30092,38268,1,0,0,1,0,0,0,11,219
951,542.487583,515,30087,38268,1,0,0,1,0,0,0,4,75
952,543.0576179999998,515,30081,38268,1,0,0,1,0,0,0,12,203
953,543.627614,515,30078,38268,1,0,0,1,0,0,0,6,43
954,544.197595,515,30074,38268,1,0,0,1,0,0,0,15,155
955,544.76758,515,30072,38268,1,0,0,1,0,0,0,8,11
956,545.337576,515,30070,38268,1,0,0,1,0,0,0,1,123
957,545.90759,515,30068,38268,1,0,0,1,0,0,0,10,235
958,546.477552,515,30068,38268,1,0,0,1,0,0,0,3,91
959,547.047554,515,30067,38268,1,0,0,1,0,0,0,12,203
960,547.617572,515,30065,38268,1,0,0,1,0,0,0,5,59
961,548.187536,515,30066,38268,1,0,0,1,0,0,0,14,171
962,548.757563,515,30066,38268,1,0,0,1,0,0,0,6,43
963,549.32754,515,30065,38268,1,0,0,1,0,0,0,0,139
964,549.897542,515,30067,38268,1,0,0,1,0,0,0,9,251
965,550.467528,515,30066,38268,1,0,0,1,0,0,0,2,107
966,551.037503,515,30067,38268,1,0,0,1,0,0,0,11,219
967,551.6075030000002,515,30000,38268,1,0,0,1,0,0,0,4,75
968,552.177497,515,30000,38268,1,0,0,1,0,0,0,13,187
969,552.747528,515,30000,38268,1,0,0,1,0,0,0,6,43
970,553.317528,515,30000,38268,1,0,0,1,0,0,0,15,155
971,553.887483,515,30000,38268,1,0,0,1,0,0,0,8,11
972,554.457475,515,30000,38268,1,0,0,1,0,0,0,0,139
973,555.027505,515,30000,38268,1,0,0,1,0,0,0,10,235
974,555.597475,515,30000,38268,1,0,0,1,0,0,0,3,91
975,556.167498,515,30000,38268,1,0,0,1,0,0,0,12,203
976,556.737452,515,30000,38268,1,0,0,1,0,0,0,5,59
977,557.307491,515,30000,38268,1,0,0,1,0,0,0,14,171
978,557.8774530000002,515,30000,38268,1,0,0,1,0,0,0,7,27
979,558.44746,515,30000,38268,1,0,0,1,0,0,0,0,139
980,559.017433,515,30000,38268,1,0,0,1,0,0,0,9,251
981,559.587434,515,30000,38268,1,0,0,1,0,0,0,2,107
982,560.1574519999998,515,30000,38268,1,0,0,1,0,0,0,10,235
983,560.727444,515,30000,38268,1,0,0,1,0,0,0,4,75
984,561.297426,515,30000,38268,1,0,0,1,0,0,0,13,187
985,561.867431,515,30000,38268,1,0,0,1,0,0,0,6,43
986,562.4374190000002,515,30000,38268,1,0,0,1,0,0,0,15,155
987,563.007415,515,30000,38268,1,0,0,1,0,0,0,8,11
988,563.577405,515,30000,38268,1,0,0,1,0,0,0,1,123
989,564.147435,515,30000,38268,1,0,0,1,0,0,0,10,235
990,564.71741,515,30001,38268,1,0,0,1,0,0,0,3,91
991,565.287392,515,30000,38268,1,0,0,1,0,0,0,12,203
992,565.857406,515,30000,38268,1,0,0,1,0,0,0,4,75
993,566.427379,515,30001,38268,1,0,0,1,0,0,0,14,171
994,566.997382,515,30141,38268,1,0,0,1,0,0,0,7,27
995,567.56738,515,30201,38268,1,0,0,1,0,0,0,0,139
996,568.1373679999998,515,30289,38268,1,0,0,1,0,0,0,9,251
997,568.70739,515,30293,38268,1,0,0,1,0,0,0,2,107
998,569.277377,515,30293,38268,1,0,0,1,0,0,0,11,219
999,569.847378,515,30253,38268,1,0,0,1,0,0,0,4,75
1000,570.417347,515,30206,38268,1,0,0,1,0,0,0,13,187
1001,570.987364,515,30206,38268,1,0,0,1,0,0,0,6,43
1002,571.557377,515,30079,38268,1,0,0,1,0,0,0,14,171
1003,572.12734,515,30083,38268,1,0,0,1,0,0,0,8,11
1004,572.697334,515,30080,38268,1,0,0,1,0,0,0,1,123
1005,573.267354,515,30081,38268,1,0,0,1,0,0,0,10,235
1006,573.837325,515,30113,38268,1,0,0,1,0,0,0,3,91
1007,574.407327,515,30177,38268,1,0,0,1,0,0,0,12,203
1008,574.977304,515,30172,38268,1,0,0,1,0,0,0,5,59
1009,575.5473049999998,515,30132,38268,1,0,0,1,0,0,0,14,171
1010,576.117304,515,30185,38268,1,0,0,1,0,0,0,7,27
1011,576.687327,515,30206,38268,1,0,0,1,0,0,0,0,139
1012,577.2572849999998,515,30206,38268,1,0,0,1,0,0,0,8,11
1013,577.827314,515,30206,38268,1,0,0,1,0,0,0,2,107
1014,578.3973030000002,515,30190,38268,1,0,0,1,0,0,0,11,219
1015,578.9673019999999,515,30112,38268,1,0,0,1,0,0,0,4,75
1016,579.537288,515,30115,38268,1,0,0,1,0,0,0,13,187
1017,580.1072839999998,515,30001,38268,1,0,0,1,0,0,0,6,43
1018,580.677292,515,30001,38268,1,0,0,1,0,0,0,15,155
1019,581.247264,515,30000,38268,1,0,0,1,0,0,0,8,11
1020,581.81725,515,30000,38268,1,0,0,1,0,0,0,1,123
1021,582.387278,515,30000,38268,1,0,0,1,0,0,0,10,235
1022,582.957266,515,30018,38268,1,0,0,1,0,0,0,2,107
1023,583.527249,515,30029,38268,1,0,0,1,0,0,0,12,203
1024,584.097225,515,30106,38268,1,0,0,1,0,0,0,5,59
1025,584.667225,515,30127,38268,1,0,0,1,0,0,0,14,171
1026,585.2372519999999,515,30130,38268,1,0,0,1,0,0,0,7,27
1027,585.807211,515,30002,38268,1,0,0,1,0,0,0,0,139
1028,586.377233,515,30001,38268,1,0,0,1,0,0,0,9,251
1029,586.9472360000002,515,30000,38268,1,0,0,1,0,0,0,2,107
1030,587.517206,515,30000,38268,1,0,0,1,0,0,0,11,219
1031,588.087215,515,30281,38268,1,0,0,1,0,0,0,4,75
1032,588.657224,515,30114,38268,1,0,0,1,0,0,0,12,203
1033,589.2272009999998,515,30082,38268,1,0,0,1,0,0,0,6,43
1034,589.797194,515,30083,38268,1,0,0,1,0,0,0,15,155
1035,590.3671870000003,515,30083,38268,1,0,0,1,0,0,0,8,11
1036,590.937191,515,30145,38268,1,0,0,1,0,0,0,1,123
1037,591.507162,515,30131,38268,1,0,0,1,0,0,0,10,235
1038,592.077176,515,30000,38268,1,0,0,1,0,0,0,3,91
1039,592.6471799999998,515,30000,38268,1,0,0,1,0,0,0,12,203
1040,593.217157,515,30186,38268,1,0,0,1,0,0,0,5,59
1041,593.787147,515,30170,38268,1,0,0,1,0,0,0,14,171
1042,594.357142,515,30159,38268,1,0,0,1,0,0,0,6,43
1043,594.927164,515,30154,38268,1,0,0,1,0,0,0,0,139
1044,595.497145,515,30143,38268,1,0,0,1,0,0,0,9,251
1045,596.067167,515,30137,38268,1,0,0,1,0,0,0,2,107
1046,596.637129,515,30131,38268,1,0,0,1,0,0,0,11,219
1047,597.207158,515,30127,38268,1,0,0,1,0,0,0,4,75
1048,597.7771230000002,515,30119,38268,1,0,0,1,0,0,0,13,187
1049,598.347128,515,30115,38268,1,0,0,1,0,0,0,6,43
1050,598.9171200000002,515,30000,38268,1,0,0,1,0,0,0,14,171
1051,599.487108,515,30000,38268,1,0,0,1,0,0,0,8,11
1052,600.0571150000002,515,30000,38268,1,0,0,1,0,0,0,0,139
1053,600.627107,515,30000,38268,1,0,0,1,0,0,0,10,235
1054,601.197088,515,30000,38268,1,0,0,1,0,0,0,3,91
1055,601.767111,515,30000,38268,1,0,0,1,0,0,0,12,203
1056,602.3371099999998,515,30461,38268,1,0,0,1,0,0,0,5,59
1057,602.9070820000002,515,30000,38268,1,0,0,1,0,0,0,14,171
1058,603.477065,515,30000,38268,1,0,0,1,0,0,0,7,27
1059,604.04709,515,30000,38268,1,0,0,1,0,0,0,0,139
1060,604.6170559999998,515,30000,38268,1,0,0,1,0,0,0,9,251
1061,605.187078,515,30000,38268,1,0,0,1,0,0,0,2,107
1062,605.757041,515,30000,38268,1,0,0,1,0,0,0,10,235
1063,606.32707,515,30000,38268,1,0,0,1,0,0,0,4,75
1064,606.897045,515,30000,38268,1,0,0,1,0,0,0,13,187
1065,607.467026,515,30000,38268,1,0,0,1,0,0,0,6,43
1066,608.037065,515,30000,38268,1,0,0,1,0,0,0,15,155
1067,608.6070179999998,515,30000,38268,1,0,0,1,0,0,0,8,11
1068,609.177006,515,30000,38268,1,0,0,1,0,0,0,1,123
1069,609.7470139999998,515,30000,38268,1,0,0,1,0,0,0,10,235
1070,610.3170309999998,515,30000,38268,1,0,0,1,0,0,0,3,91
1071,610.887011,515,30000,38268,1,0,0,1,0,0,0,12,203
1072,611.457,515,30000,38268,1,0,0,1,0,0,0,4,75
1073,612.026998,515,30000,38268,1,0,0,1,0,0,0,14,171
1074,612.5970110000002,515,30000,38268,1,0,0,1,0,0,0,7,27
1075,613.1670230000002,515,30000,38268,1,0,0,1,0,0,0,0,139
1076,613.737009,515,30000,38268,1,0,0,1,0,0,0,9,251
1077,614.307003,515,30000,38268,1,0,0,1,0,0,0,2,107
1078,614.876975,515,30000,38268,1,0,0,1,0,0,0,11,219
1079,615.446988,515,30000,38268,1,0,0,1,0,0,0,4,75
1080,616.016952,515,30000,38268,1,0,0,1,0,0,0,12,203
1081,616.586989,515,30000,38268,1,0,0,1,0,0,0,6,30
1082,617.156958,515,30000,38268,1,0,0,1,0,0,0,14,115
1083,617.72694,515,30000,38268,1,0,0,1,0,0,0,8,140
1084,618.29695,515,30000,38268,1,0,0,1,0,0,0,1,174
1085,618.866971,515,30000,38268,1,0,0,1,0,0,0,10,211
1086,619.436946,515,30000,38268,1,0,0,1,0,0,0,2,31
1087,620.0069179999998,515,30000,38268,1,0,0,1,0,0,0,12,84
1088,620.576947,515,30000,38268,1,0,0,1,0,0,0,5,208
1089,621.14692,515,30000,38268,1,0,0,1,0,0,0,14,64
1090,621.716937,515,30000,38268,1,0,0,1,0,0,0,6,236
1091,622.286926,515,30000,38268,1,0,0,1,0,0,0,0,76
1092,622.856893,515,30000,38268,1,0,0,1,0,0,0,8,172
1093,623.426921,515,30000,38268,1,0,0,1,0,0,0,2,55
1094,623.9969219999998,515,30000,38268,1,0,0,1,0,0,0,10,167
1095,624.5668900000003,515,30000,38268,1,0,0,1,0,0,0,4,241
1096,625.136884,515,30000,38268,1,0,0,1,0,0,0,12,84
1097,625.706904,515,30000,38268,1,0,0,1,0,0,0,6,150
1098,626.2768990000002,515,30000,38268,1,0,0,1,0,0,0,14,248
1099,626.846891,515,30000,38268,1,0,0,1,0,0,0,8,58
1100,627.416888,515,30000,38268,1,0,0,1,0,0,0,0,157
1101,627.986852,515,30000,38268,1,0,0,1,0,0,0,10,219
1102,628.556879,515,30000,38268,1,0,0,1,0,0,0,2,59
1103,629.126878,515,30000,38268,1,0,0,1,0,0,0,12,127
1104,629.696843,515,30000,38268,1,0,0,1,0,0,0,4,226
1105,630.266863,515,30000,38268,1,0,0,1,0,0,0,14,38
1106,630.836826,515,30000,38268,1,0,0,1,0,0,0,6,142
1107,631.406869,515,30000,38268,1,0,0,1,0,0,0,0,238
1108,631.976814,515,30000,38268,1,0,0,1,0,0,0,8,110
1109,632.546838,515,30000,38268,1,0,0,1,0,0,0,2,206
1110,633.116816,515,30000,38268,1,0,0,1,0,0,0,10,78
1111,633.686839,515,30000,38268,1,0,0,1,0,0,0,3,190
1112,634.256829,515,30058,38268,1,0,0,1,0,0,0,12,46
1113,634.8268429999998,515,30124,38268,1,0,0,1,0,0,0,6,142
1114,635.396802,515,30123,38268,1,0,0,1,0,0,0,14,14
1115,635.966807,515,30123,38268,1,0,0,1,0,0,0,8,110
1116,636.5368070000002,515,30122,38268,1,0,0,1,0,0,0,0,239
1117,637.106779,515,30124,38268,1,0,0,1,0,0,0,9,95
1118,637.676792,515,30124,38268,1,0,0,1,0,0,0,2,207
1119,638.2467849999998,515,30122,38268,1,0,0,1,0,0,0,12,47
1120,638.816787,515,30096,38268,1,0,0,1,0,0,0,4,175
1121,639.386802,515,30000,38268,1,0,0,1,0,0,0,13,31
1122,639.9567509999998,515,30000,38268,1,0,0,1,0,0,0,6,143
1123,640.526763,515,30001,38268,1,0,0,1,0,0,0,0,239
1124,641.0967559999998,515,30163,38268,1,0,0,1,0,0,0,8,111
1125,641.666749,515,30191,38268,1,0,0,1,0,0,0,2,207
1126,642.236739,515,30243,38268,1,0,0,1,0,0,0,10,79
1127,642.806742,515,30325,38268,1,0,0,1,0,0,0,3,211
1128,643.376729,515,30343,38268,1,0,0,1,0,0,0,12,139
1129,643.9467589999998,515,30359,38268,1,0,0,1,0,0,0,5,58
1130,644.516732,515,30361,38268,1,0,0,1,0,0,0,14,9
1131,645.0867480000003,515,30361,38268,1,0,0,1,0,0,0,7,197
1132,645.656729,515,30358,38268,1,0,0,1,0,0,0,0,127
1133,646.226712,515,30360,38268,1,0,0,1,0,0,0,9,55
1134,646.7967219999998,515,30267,38268,1,0,0,1,0,0,0,2,227
1135,647.366705,515,30000,38268,1,0,0,1,0,0,0,12,97
1136,647.936719,515,30000,38268,1,0,0,1,0,0,0,4,223
1137,648.50669,515,30000,38268,1,0,0,1,0,0,0,13,66
1138,649.076707,515,30000,38268,1,0,0,1,0,0,0,6,167
1139,649.646707,515,30000,38268,1,0,0,1,0,0,0,15,13
1140,650.216674,515,30000,38268,1,0,0,1,0,0,0,8,111
1141,650.786662,515,30000,38268,1,0,0,1,0,0,0,1,203
1142,651.356657,515,30000,38268,1,0,0,1,0,0,0,10,30
1143,651.9266849999998,515,30000,38268,1,0,0,1,0,0,0,3,110
1144,652.496654,515,30000,38268,1,0,0,1,0,0,0,12,180
1145,653.066643,515,30000,38268,1,0,0,1,0,0,0,6,5
1146,653.636655,515,30000,38268,1,0,0,1,0,0,0,14,128
1147,654.206652,515,30000,38268,1,0,0,1,0,0,0,7,241
1148,654.7766330000002,515,30000,38268,1,0,0,1,0,0,0,0,50
1149,655.346638,515,30000,38268,1,0,0,1,0,0,0,9,148
1150,655.9166280000002,515,30000,38268,1,0,0,1,0,0,0,2,239
1151,656.486674,515,30000,38268,1,0,0,1,0,0,0,11,31
1152,657.056618,515,30000,38268,1,0,0,1,0,0,0,4,132
1153,657.626626,515,30000,38268,1,0,0,1,0,0,0,13,189
1154,658.1966269999998,515,30000,38268,1,0,0,0,0,0,0,6,104
1155,658.766629,515,30000,38268,1,0,0,0,0,0,0,15,216
1156,659.336595,515,30000,38268,1,0,0,0,0,0,0,8,72
1157,659.9065879999997,515,30000,38268,1,0,0,0,0,0,0,1,184
1158,660.476612,515,30000,38268,1,0,0,0,0,0,0,10,40
1159,661.046617,515,30000,38268,1,0,0,0,0,0,0,3,152
1160,661.616575,515,30000,38268,1,0,0,0,0,0,0,12,8
1161,662.186593,515,30000,38268,1,0,0,0,0,0,0,5,120
1162,662.756592,515,30000,38268,1,0,0,0,0,0,0,14,232
1163,663.326596,515,30000,38268,1,0,0,0,0,0,0,7,88
1164,663.896564,515,30000,38268,1,0,0,0,0,0,0,0,200
1165,664.466564,515,30000,38268,1,0,0,0,0,0,0,9,56
1166,665.036574,515,30000,38268,1,0,0,0,0,0,0,2,168
1167,665.606571,515,30000,38268,1,0,0,0,0,0,0,11,24
1168,666.176554,515,30000,38268,1,0,0,0,0,0,0,4,136
1169,666.746579,515,30000,38268,1,0,0,0,0,0,0,13,248
1170,667.316557,515,30000,38268,1,0,0,0,0,0,0,6,104
1171,667.886526,515,30000,38268,1,0,0,0,0,0,0,15,216
1172,668.4565309999998,515,30000,38268,1,0,0,0,0,0,0,8,72
1173,669.0265440000003,515,30000,38268,1,0,0,0,0,0,0,1,184
1174,669.5965480000001,515,30000,38268,1,0,0,0,0,0,0,10,40
1175,670.166504,515,30000,38268,1,0,0,0,0,0,0,3,152
1176,670.73653,515,30000,38268,1,0,0,0,0,0,0,12,8
1177,671.3065,515,30000,38268,1,0,0,0,0,0,0,5,120
1178,671.8764980000002,515,30000,38268,1,0,0,0,0,0,0,14,232
1179,672.446492,515,30000,38268,1,0,0,0,0,0,0,7,88
1180,673.016476,515,30000,38268,1,0,0,0,0,0,0,0,200
1181,673.586475,515,30000,38268,1,0,0,0,0,0,0,9,56
1182,674.156477,515,30000,38268,1,0,0,0,0,0,0,2,168
1183,674.726483,515,30000,38268,1,0,0,0,0,0,0,11,24
1184,675.2964860000002,515,30000,38268,1,0,0,0,0,0,0,4,136
1185,675.866475,515,30000,38268,1,0,0,0,0,0,0,13,248
1186,676.436479,515,30000,38268,1,0,0,0,0,0,0,6,104
1187,677.0064639999998,515,30000,38268,1,0,0,0,0,0,0,15,216
1188,677.57646,515,30000,38268,1,0,0,0,0,0,0,8,72
1189,678.146469,515,30000,38268,1,0,0,0,0,0,0,1,184
1190,678.716427,515,30000,38268,1,0,0,0,0,0,0,10,40
1191,679.286463,515,30000,38268,1,0,0,0,0,0,0,3,152
1192,679.856444,515,30000,38268,1,0,0,0,0,0,0,12,8
1193,680.426434,515,30000,38268,1,0,0,0,0,0,0,5,120
1194,680.996445,515,30000,38268,1,0,0,0,0,0,0,14,232
1195,681.566418,515,30000,38268,1,0,0,0,0,0,0,7,88
1196,682.136396,515,30000,38268,1,0,0,0,0,0,0,0,200
1197,682.7064230000002,515,30000,38268,1,0,0,0,0,0,0,9,56
1198,683.2764139999998,515,30000,38268,1,0,0,0,0,0,0,2,168
1199,683.846425,515,30000,38268,1,0,0,0,0,0,0,11,24
1200,684.416389,515,30000,38268,1,0,0,0,0,0,0,4,136
1201,684.986406,515,30000,38268,1,0,0,0,0,0,0,13,248
1202,685.556389,515,30000,38268,1,0,0,0,0,0,0,6,104
1203,686.1263809999998,515,30000,38268,1,0,0,0,0,0,0,15,216
1204,686.696395,515,30000,38268,1,0,0,0,0,0,0,8,72
1205,687.266393,515,30000,38268,1,0,0,0,0,0,0,1,184
1206,687.836359,515,30000,38268,1,0,0,0,0,0,0,10,40
1207,688.406379,515,30000,38268,1,0,0,0,0,0,0,3,152
1208,688.976346,515,30000,38268,1,0,0,0,0,0,0,12,8
1209,689.5463639999997,515,30000,38268,1,0,0,0,0,0,0,5,120
1210,690.116367,515,30000,38268,1,0,0,0,0,0,0,14,232
1211,690.686332,515,30000,38268,1,0,0,0,0,0,0,7,88
1212,691.256347,515,30000,38268,1,0,0,0,0,0,0,0,200
1213,691.8263469999997,515,30000,38268,1,0,0,0,0,0,0,9,56
1214,692.396353,515,30000,38268,1,0,0,0,0,0,0,2,168
1215,692.966349,515,30000,38268,1,0,0,0,0,0,0,11,24
1216,693.536328,515,30000,38268,1,0,0,0,0,0,0,4,136
1217,694.106316,515,30000,38268,1,0,0,0,0,0,0,13,248
1218,694.67632,515,30000,38268,1,0,0,0,0,0,0,6,104
1219,695.246343,515,30000,38268,1,0,0,0,0,0,0,15,216
1220,695.816307,515,30000,38268,1,0,0,0,0,0,0,8,72
1221,696.3862849999997,515,30000,38268,1,0,0,0,0,0,0,1,184
1222,696.9563009999997,515,30000,38268,1,0,0,0,0,0,0,10,40
1223,697.526302,515,30000,38268,1,0,0,0,0,0,0,3,152
1224,698.096293,515,30000,38268,1,0,0,0,0,0,0,12,8
1225,698.666282,515,30000,38268,1,0,0,0,0,0,0,5,120
1226,699.23627,515,30000,38268,1,0,0,0,0,0,0,14,232
1227,699.806259,515,30000,38268,1,0,0,0,0,0,0,7,88
1228,700.376241,515,30000,38268,1,0,0,0,0,0,0,0,200
1229,700.9462530000003,515,30000,38268,1,0,0,0,0,0,0,9,56
1230,701.5162740000003,515,30000,38268,1,0,0,0,0,0,0,2,168
1231,702.0862440000003,515,30000,38268,1,0,0,0,0,0,0,11,24
1232,702.656225,515,30000,38268,1,0,0,0,0,0,0,4,136
1233,703.226248,515,30000,38268,1,0,0,0,0,0,0,13,248
1234,703.796232,515,30000,38268,1,0,0,0,0,0,0,6,104
1235,704.366233,515,30000,38268,1,0,0,0,0,0,0,15,216
1236,704.936233,515,30000,38268,1,0,0,0,0,0,0,8,72
1237,705.506224,515,30000,38268,1,0,0,0,0,0,0,1,184
1238,706.07622,515,30000,38268,1,0,0,0,0,0,0,10,40
1239,706.646236,515,30000,38268,1,0,0,0,0,0,0,3,152
1240,707.2162139999997,515,30000,38268,1,0,0,0,0,0,0,12,8
1241,707.786191,515,30000,38268,1,0,0,1,0,0,0,5,138
1242,708.3562049999997,515,30000,38268,1,0,0,1,0,0,0,14,0
1243,708.926167,515,30000,38268,1,0,0,1,0,0,0,7,118
1244,709.496162,515,30000,38268,1,0,0,1,0,0,0,0,237
1245,710.066199,515,30000,38268,1,0,0,1,0,0,0,9,139
1246,710.63616,515,30000,38268,1,0,0,1,0,0,0,2,26
1247,711.20618,515,29999,38268,1,0,0,1,0,0,0,11,174
1248,711.776177,515,29959,38268,1,0,0,1,0,0,0,4,67
1249,712.346181,515,29926,38268,1,0,0,1,0,0,0,13,215
1250,712.91614,515,29879,38268,1,0,0,1,0,0,0,6,104
1251,713.486168,515,29834,38268,1,0,0,1,0,0,0,15,211
1252,714.056153,515,29820,38268,1,0,0,1,0,0,0,8,67
1253,714.626132,515,29813,38268,1,0,0,1,0,0,0,1,179
1254,715.196134,515,29808,38268,1,0,0,1,0,0,0,10,34
1255,715.766127,515,29807,38268,1,0,0,1,0,0,0,3,141
1256,716.3361219999997,515,29815,38268,1,0,0,1,0,0,0,12,242
1257,716.9061019999997,515,29879,38268,1,0,0,1,0,0,0,5,97
1258,717.476117,515,29880,38268,1,0,0,1,0,0,0,14,209
1259,718.0461280000003,515,29892,38268,1,0,0,1,0,0,0,7,65
1260,718.616096,515,30000,38268,1,0,0,1,0,0,0,0,178
1261,719.186095,515,30000,38268,1,0,0,1,0,0,0,9,55
1262,719.756081,515,29983,38268,1,0,0,1,0,0,0,2,188
1263,720.3260769999997,515,29932,38268,1,0,0,1,0,0,0,11,64
1264,720.896082,515,29918,38268,1,0,0,1,0,0,0,4,190
1265,721.4661,515,29956,38268,1,0,0,1,0,0,0,13,58
1266,722.036081,515,29954,38268,1,0,0,1,0,0,0,6,190
1267,722.606096,515,29982,38268,1,0,0,1,0,0,0,15,65
1268,723.176079,515,30000,38268,1,0,0,1,0,0,0,8,203
1269,723.7460599999997,515,30000,38268,1,0,0,1,0,0,0,1,89
1270,724.316042,515,30000,38268,1,0,0,1,0,0,0,10,44
1271,724.886034,515,30000,38268,1,0,0,1,0,0,0,3,138
1272,725.456044,515,30000,38268,1,0,0,1,0,0,0,12,194
1273,726.026026,515,30000,38268,1,0,0,1,0,0,0,5,17
1274,726.5960259999997,515,30112,38268,1,0,0,1,0,0,0,14,102
1275,727.166044,515,30264,38268,1,0,0,1,0,0,0,7,197
1276,727.736032,515,30523,38268,1,0,0,1,0,0,0,0,63
1277,728.306028,515,30631,38268,1,0,0,1,0,0,0,9,228
1278,728.876021,515,30689,38268,1,0,0,1,0,0,0,2,0
1279,729.446006,515,30623,38268,1,0,0,1,0,0,0,11,113
1280,730.016005,515,30494,38268,1,0,0,1,0,0,0,4,79
1281,730.586029,515,30311,38268,1,0,0,1,0,0,0,13,21
1282,731.155989,515,30211,38268,1,0,0,1,0,0,0,6,185
1283,731.726008,515,30040,38268,1,0,0,1,0,0,0,15,70
1284,732.296,515,30087,38268,1,0,0,1,0,0,0,8,185
1285,732.8659809999997,515,30136,38268,1,0,0,1,0,0,0,1,50
1286,733.4359969999997,515,30163,38268,1,0,0,1,0,0,0,10,180
1287,734.00598,515,30159,38268,1,0,0,1,0,0,0,3,60
1288,734.5759860000003,515,30149,38268,1,0,0,1,0,0,0,12,190
1289,735.145976,515,30150,38268,1,0,0,1,0,0,0,5,59
1290,735.7159429999997,515,30153,38268,1,0,0,1,0,0,0,14,171
1291,736.285935,515,30007,38268,1,0,0,1,0,0,0,7,27
1292,736.855949,515,30031,38268,1,0,0,1,0,0,0,0,139
